query_image_path,query_description,utm_east,utm_north,reference_1_path,reference_1_distance,reference_1_utm_east,reference_1_utm_north,reference_2_path,reference_2_distance,reference_2_utm_east,reference_2_utm_north,reference_3_path,reference_3_distance,reference_3_utm_east,reference_3_utm_north
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0549241.33@4174477.11@10@S@37.715994@-122.441471@24471192807@@@@@@20171227@@.jpg,"Building with red and white vertical striped upper facade, storefront sign with an anchor symbol and ""Perúano To Go & Catering"", multi-story cream-colored building with a distinctive stepped gable roofline, vertical blue decorative lines, two arched window areas, large marquee displaying ""BILLIARD PALACADE"" and ""FAMILY RECREATION"", utility poles and overhead lines, light-colored building with multiple windows in the background.",549241.33,4174477.11,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9888360276818275,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0549261.55@4174426.75@10@S@37.715721@-122.441505@11644799695@@@@@@20131230@@.jpg,"Tall dark utility pole, yellow pedestrian crossing sign, building with ""BILLIARDS"" sign topped by a white sphere, green awning with ""ATM"" sign and partially visible ""El Porteño"" sign, corner building wall with multi-style graffiti art including a character in a green outfit, ""ROLPH"" street sign above ""ONE WAY"" arrow sign pointing left, yellow fire hydrant on sidewalk, street with diagonal white lane marking.",549261.55,4174426.75,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9808295350521803,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0549288.89@4178817.85@10@S@37.755307@-122.440338@51153090908@@@@@@20210502@@.jpg,"Partial dark building edge on left, paved street curving uphill, streetlamp, green trees, hillside with scattered residential houses, multi-story building with light ground floor and prominent dark blue band, dense cluster of wooden utility poles with overhead wires, dark gabled-roof residential house, distant horizon with scattered lights.",549288.89,4178817.85,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9696213379502296,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0549294.87@4174529.47@10@S@37.71682@-122.440855@5729672022@@@@@@20110517@@.jpg,"Metallic upward-pointing spotlight fixture on a pole, light-colored coarse stucco building facade, large raised red cursive 'Wally's' lettering, smaller raised dark green blocky 'RESTAURANT' lettering with visible weathering below 'Wally's', simple straight coping on building's top edge, second metallic upward-pointing spotlight fixture on a pole, dark palm fronds in upper right corner.",549294.87,4174529.47,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9664528854191303,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0549297.00@4178817.90@10@S@37.755325@-122.440324@51152855736@@@@@@20210502@@.jpg,"Partial building structure on the left, dense trees, an octagonal stop sign on a pole, a paved street, a central multi-story building with a light-colored facade and a distinctive blue horizontal band on its lower section, a tall wooden utility pole with multiple cross-arms and dense overhead wires, a two-story residential house with a gabled roof, and a distant hilly landscape with scattered buildings.",549297.0,4178817.9,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.992390445433557,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0549307.05@4174555.39@10@S@37.717086@-122.44064@5730940275@@@@@@20110517@@.jpg,"Sidewalk with parking meter, building with vertical sign, ""FREE DELIVERY"" sign, brown facade, ""Mike's Discount LIQUORS"" illuminated sign, ""WWW.MIKESLIQUORS.COM - 415.587.5000"" text, ""COLD BEER IN KEGS"" sign, upper windows (rectangular, glass block), lower windows with neon signs (""Heineken,"" ""Bud Light SPEAKEASY,"" ""Coors Light,"" ""Hornitos"") and text (""MIKE'S LIQUORS Ice Cold KEGS Available Here""), brown brick base, double door entrance with ""5084"" and ""SORRY WE'RE CLOSED"" sign, sidewalk with parking meter, adjacent building facade.",549307.05,4174555.39,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9598469398915768,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0549312.26@4184431.23@10@S@37.805942@-122.439807@24022876127@@@@@@20171207@@.jpg,"A multi-story, light-colored house on the left with a dark arched entrance and steps, and a large window with a dark railing; a mid-ground area with trees and shrubs extensively decorated with warm-toned string lights; a taller, light-colored multi-story house to the right featuring yellow architectural strip lighting along its roofline and a second-story balcony with a dark railing, and a large bay window; a street scene in the far right background with streetlights and distant residential buildings.",549312.26,4184431.23,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.974244998767972,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0549366.83@4176025.98@10@S@37.730125@-122.439776@49436092236@@@@@@20200124@@.jpg,"Multi-lane highway with concrete barriers, dense green vegetation lining the highway, a multi-story light-colored building (yellow/beige) with horizontal bands of dark-framed rectangular windows, a tall white street lamp pole, another multi-story light-colored building partially obscured by dark trees, distant rolling hills densely covered with numerous city lights, and an overcast night sky.",549366.83,4176025.98,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9916652534157038,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0549368.09@4183695.27@10@S@37.79941@-122.43916@51174829596@@@@@@20210512@@.jpg,"Faint white/grey neon text '4 BLOCKS AHEAD', bright white/light blue neon 'MOTEL' sign, bright red/orange script neon 'Capri' sign with a star over the 'i', faint red/orange neon text '4 BLOCKS ^ TURN RIGHT' sign.",549368.09,4183695.27,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9694586023688316,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0549385.79@4181198.37@10@S@37.776729@-122.439178@51931960167@@@@@@20220312@@.jpg,"Building with '1355 FULTON' and 'NO PARKING' signs, light blue/grey building facade with dark blue/grey trim, arched window outlines, multiple large corrugated metal roll-down gates, pedestrian doors, decorative rectangular and circular elements, blue vertical 'PARKING' sign with an arrow, asphalt street with a continuous thick white line.",549385.79,4181198.37,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9744272157549858,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0549386.02@4179353.45@10@S@37.760167@-122.439328@50927096706@@@@@@20210209@@.jpg,"Left white balustrade, dark wooden staircase, yellow house facade, dark paneled wooden front door with a central stained glass window displaying ""217"" in a floral motif, white fluted columns, white ornate arched entryway, upper white ornate porch structure with a divided transom window featuring a checkerboard pattern of clear and dark circular/square panes, right multi-paned vertical window, dark green hedge.",549386.02,4179353.45,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9751494042575359,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0549478.49@4183753.63@10@S@37.799683@-122.437974@30414141497@@@@@@20181016@@.jpg,"Street light pole with a red banner and a secondary light arm, another street light pole with a ""NO U-TURN"" sign indicating ""7 AM - 7 PM MON-FRI"", a multi-story building with visible windows and a green tree, an asphalt road with a manhole cover and white crosswalk markings, a ""LOMBARDO"" street sign, a red traffic light, a white fire hydrant, a long commercial building with grid-patterned windows and multiple downward-facing lights, two large billboards above the commercial building displaying ""Single, not sorry. tinder @swipe.life"" and ""Single never has to go home early. tinder @swipe.life"", a red ""KW KELLER WILLIAMS REALTY"" sign, and another commercial building with large, glowing windows.",549478.49,4183753.63,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9683086425065994,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0549487.72@4183771.00@10@S@37.799945@-122.437759@51916967019@@@@@@20220304@@.jpg,"Multi-story building with ornate architectural details and external metal fire escapes, ground floor commercial establishment with a dark awning and ""BOHO"" sign, outdoor dining area on grey concrete slab sidewalk featuring wicker-style chairs, small tables, tall dark patio heaters, and wooden planter boxes; overhead string lights strung across the street; background multi-story buildings with bay windows; and a semi-enclosed outdoor dining structure with a wooden frame, pitched roof, translucent panel walls, string lights, and artificial greenery garlands, also on a grey concrete slab sidewalk with wicker-style chairs, small tables, and a tall dark patio heater.",549487.72,4183771.0,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9715596716850996,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0549504.43@4174901.41@10@S@37.71996@-122.43828@14160266232@@@@@@20140511@@.jpg,"Multi-story building with a rounded bay window, Panchitas Pupuseria shop with red brick base, awning, and visible menu in storefront window, rectangular overhead sign reading ""PUPUSERIA RESTAURANT PANCHITAS Salvadorian Food"", paved sidewalk with yellow tactile warning strip at corner, dark utility pole at street intersection, row of silver parking meters on right sidewalk, palm trees and other trees lining right side of street, paved street with faint markings.",549504.43,4174901.41,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9844820778816938,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0549509.15@4183721.31@10@S@37.79948@-122.4374@51588049922@@@@@@20211014@@.jpg,"Two tall, rough-barked palm tree trunks, a red commercial sign with ""TRULY FRUIT PUNCH"" visible, a large red neon 'Mel's' sign with a downward arrow, a tall fronded palm tree, a classic diner building with blue neon 'Mel's drive-in' sign and red neon signs for 'BREAKFAST', 'LUNCH', 'DINNER', 'Fountain', and a large illuminated billboard structure above the diner.",549509.15,4183721.31,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9742574244737625,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0549528.77@4179051.96@10@S@37.757513@-122.437706@50586031996@@@@@@20201110@@.jpg,"Dark foliage, concrete walkway, left balustrade of steps, first-floor flat window, second-floor three-pane bay window, left attic window, left gabled roof section with white decorative trim, left large white column with gold capital, dark ornate double front door, right large white column with gold capital, central second-floor flat window, ornate central crest on gable, right attic window, right gabled roof section with white decorative trim, first-floor three-pane bay window, second-floor three-pane bay window, right balustrade of steps, multi-pane garage door with horizontal panels.",549528.77,4179051.96,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9761935118585825,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0549577.18@4179395.87@10@S@37.760534@-122.43721@50704412498@@@@@@20201211@@.jpg,"Urban street scene, paved road, parallel sidewalk, line of mature trees, large light-colored multi-story classical-style building featuring multiple arched ground-floor openings, a prominent square tower with decorative geometric window patterns on its upper right, and an arched entrance canopy/portico on its far right.",549577.18,4179395.87,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9783074259757996,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0549603.49@4179604.40@10@S@37.762403@-122.436851@51302071670@@@@@@20210709@@.jpg,"Left dark multi-story building facade with a rectangular window, a central recessed multi-story section featuring light-colored walls, dark metal railings, an upper balcony, and on middle and lower levels, dark open-riser staircases with horizontal slats ascending to the right, each adjacent to a light-colored door with a window, right dark multi-story building facade, foreground dense dark foliage.",549603.49,4179604.4,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9712921921163797,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0549608.24@4175109.96@10@S@37.721955@-122.436957@22254177155@@@@@@20151017@@.jpg,"A commercial building with a distinctive stepped roofline and fan-like architectural embellishments, displaying from left to right: a mural of a pastoral landscape on a side wall with a rolling pin logo beneath it, an arched sign reading 'ROYAL BAKING CO' on the main facade, a large central mural depicting a bread-themed Last Supper scene with three small framed paintings above, a palm tree mural to the right of the central mural, and a ground floor section containing glass block windows, a door with the address '4773', and several large grid-patterned window or door frames.",549608.24,4175109.96,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.98595064971596,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0549615.95@4175073.28@10@S@37.721526@-122.437022@4210913513@@@@@@20091224@@.jpg,"A street sign pole supporting a smaller rectangular white reflective sign displaying ""← 000"" and a left arrow, positioned above a larger rectangular white reflective sign displaying ""RUSSIA"" in dark letters; a dark streetlamp pole with an orange light fixture is visible in the lower right.",549615.95,4175073.28,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9786303229629993,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0549635.47@4183767.23@10@S@37.799913@-122.436182@51538832902@@@@@@20211001@@.jpg,"Leftmost street light pole with traffic signal, hilly urban background with distant buildings, green and white city bus livery with a circular logo and displaying ""70 NOVATO"" as destination, modern multi-story building with prominent horizontal slat-like facade, street light, street pole with a blue 'P' parking sign, mature trees, traditional multi-story building with dark facade and multiple bay windows, street pole with ""No Left Turn"" sign (circle with red slash over left arrow) indicating ""7 AM - 10 AM, 3 - 7 PM MON-FRI"" restrictions, yellow dashed crosswalk markings on the asphalt street, ground-level storefronts with large windows on the rightmost building.",549635.47,4183767.23,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9750465806573629,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0549636.18@4183767.23@10@S@37.799913@-122.436182@51539782476@@@@@@20211001@@.jpg,"Urban street scene with a distant hilly background of multi-story residential buildings, a foreground sidewalk with yellow textured paving, a wide multi-lane road, older multi-story buildings with bay windows on the left, a tall streetlight with dual lamps and a blue 'P' parking sign, a modern multi-story building on the right with a distinctive horizontally-slatted facade featuring a prominent vertical strip of integrated multi-colored lights and ground-level commercial spaces, a low landscaped median, and several blue 'P' parking signs along the right side of the street.",549636.18,4183767.23,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9695406444370747,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0549636.88@4183767.79@10@S@37.799928@-122.436062@51538575485@@@@@@20211001@@.jpg,"Dense multi-story urban buildings on a hillside to the left, an urban street with a yellow-striped crosswalk and curbed sidewalk, a lamppost with a blue and white 'P' parking sign, and a multi-story modern building on the right featuring a horizontal louvered facade, ground-floor retail spaces, and a vertical rainbow-colored art installation.",549636.88,4183767.79,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9768492318689823,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0549636.88@4183767.79@10@S@37.799928@-122.436062@51540408829@@@@@@20211001@@.jpg,"Commercial building with classical architecture, ""WESTWOOD 2036 LOMBARD ST San Francisco"" sign, pedestrian signal pole, black trash can, sidewalk trees, multi-lane street with road markings, median strip with low green bushes, streetlights, modern building with horizontal slatted facade, ""P"" parking sign, US flag, vertical rainbow light installation on modern building, hilly urban background with dense buildings.",549636.88,4183767.79,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9708112478256226,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0549697.56@4179591.10@10@S@37.762305@-122.435839@51116074334@@@@@@20210414@@.jpg,"Distant street light and building, a black metal pedestrian overpass railing, a concrete overpass support, a prominent light-colored building with an ornate cornice, decorative corbels, and multiple arched windows with purple illumination, a planter bed with palm-like plants, a set of descending stairs with black metal railings, a darker recessed building section with a metal gate, and a black metal fence enclosing a lower ground area beneath the concrete overpass.",549697.56,4179591.1,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9897547764703631,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0549734.13@4179631.93@10@S@37.762441@-122.435354@50324442266@@@@@@20200909@@.jpg,"On the far left, a partial rainbow flag on a pole and a pole with a circular ""PEACE"" sign are visible. To their right stands a round, multi-story building with a light-colored, textured facade. The building's upper level features a decorative cornice, a neon sign reading ""HOPE WILL NEVER BE SILENT"", and multiple flagpoles. Below, on the main level, there is an arched window containing ""SOULCYCLE"" signage, followed by a central arched entrance with a classical pediment, and then another arched window displaying an interior yellow and white ray pattern; sculpted owl-like figures are present above both arched windows. To the right of the building is a dark metal fence, and in the foreground, three dark newspaper boxes are visible.",549734.13,4179631.93,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.987005079165101,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0549739.96@4179585.25@10@S@37.762223@-122.43515@50615437841@@@@@@20201118@@.jpg,"Overhead utility wires with insulators, an ornate building facade featuring a decorative frieze and a large framed panel on the left, a window with decorative molding below, a tall vertical marquee sign with red neon letters spelling 'CASTRO' and a blue 'A' outline, a highly ornate building facade with pilasters, detailed carvings, and decorative motifs on the right, and a large arched window with a grid of metal bars on the far right.",549739.96,4179585.25,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9985460452735424,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0549746.16@4179565.54@10@S@37.762136@-122.435259@49993049467@@@@@@20200610@@.jpg,"Dark blue fabric awning with ""offee.com"", ornate vertical red and blue neon light border, white marquee sign with black text ""NOIR CITY"", ""SOUTHSIDE I-1000"", ""THE UNDERWORLD STORY"", zig-zag red and blue neon light border along the top, ornate building facade with carvings in the background, ornate vertical red and blue neon light border, decorative geometric panel below the marquee, canopy structure with multiple rows of small, warm light bulbs.",549746.16,4179565.54,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9776343367993832,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0549750.03@4179610.50@10@S@37.762562@-122.43531@51466568138@@@@@@20210913@@.jpg,"A small plaza with a multi-colored umbrella-like art installation, a light-colored corner building with a bay window on its second floor, vertical rainbow banners, a street light pole with an overhead lamp supporting traffic lights and a 'NO TURN ON RED' sign, a wide street with a white striped crosswalk, numerous overhead trolley lines, a warm yellow-orange multi-story building with a terracotta-tiled roof edge and ground-level storefronts including one with a blue awning and a 'HOT' sign, and the Castro Theatre building with a tall vertical 'CASTRO' sign and its marquee.",549750.03,4179610.5,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9715981334447861,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0549750.83@4179565.23@10@S@37.762136@-122.435259@52033025041@@@@@@20220427@@.jpg,"Ornate building facade with relief carvings, vertical ""CASTRO"" neon sign with red letters and blue outlines, ornate building facade with arched architectural details, classic theater marquee with red neon framing, scalloped upper edge, and geometric pattern on its lower border, changeable letter board within the marquee.",549750.83,4179565.23,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9865758763626218,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0549751.38@4179591.42@10@S@37.762223@-122.43515@49993048632@@@@@@20200610@@.jpg,"A storefront with a dark blue awning labeled ""Castro Coffee Company"", an ornate light-colored multi-story theater building facade with a prominent vertical red and blue neon ""ASTRO"" sign, a large arched window on the theater's upper level, a decorative neon ""CASTRO"" marquee below with a changeable display area, street-level storefronts below the marquee, a commercial building featuring a blue and white ""us bank"" sign and arched ground-level features, hills with structures in the distant background, overhead utility wires spanning the scene.",549751.38,4179591.42,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9815387818962336,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0549753.00@4179555.82@10@S@37.761935@-122.435112@51756705814@@@@@@20211219@@.jpg,"Top-left ornate neon scroll with yellow and blue details, central red neon marquee featuring orange letters 'CASTRO' surrounded by blue, purple, and red neon patterns, top-right ornate neon scroll with yellow and blue details, white marquee line displaying 'THE MATRIX RESURRECTIONS' in black capital letters, white marquee line displaying 'U.S. PREMIERE' in black capital letters, decorative architectural band with repeating blue geometric 'X' patterns, dark building facade with windows in the background.",549753.0,4179555.82,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.975892411544919,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0549753.17@4179542.72@10@S@37.76185@-122.435103@49992981627@@@@@@20200610@@.jpg,"Vertical red and blue neon ""CAST"" sign, ornate light-colored building facade with large arched window, large movie marquee displaying black text ""THE MAN WHO CHEATED HIMSELF ROADBLOCK"" framed by zig-zagging red and blue neon lights, canopy with multiple rows of exposed light bulbs, dark awning with building number ""431"".",549753.17,4179542.72,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9828111529350281,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0549756.90@4179567.16@10@S@37.762136@-122.435259@52033022631@@@@@@20220427@@.jpg,"Ornate multi-story building with classical architectural details and a dark awning on the left, a tall vertical neon sign displaying ""CASTRO"" in red script with blue outlines, a large theater marquee featuring multiple message rows bordered by red and blue neon lights with a zigzag pattern and an underside illuminated by a grid of small incandescent bulbs, leading into an ornate theater lobby with decorative ceiling and hanging sconce-style light fixtures, and a commercial building with a street lamp pole further right.",549756.9,4179567.16,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.986411165446043,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0549759.67@4179603.23@10@S@37.762405@-122.435167@50607627651@@@@@@20201116@@.jpg,"Dark overhead cables, ornate architectural facade with carved scrollwork and corbels, white neon sign displaying ""HOPE WILL NEVER BE SILENT"", light-colored wall, blue uplight fixture on the left wall, sculptural bust of a figure with a spiky headdress, green uplight fixture on the right wall.",549759.67,4179603.23,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9872696213424206,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0549760.25@4179580.38@10@S@37.762217@-122.435144@49988666423@@@@@@20200609@@.jpg,"Ornate light-colored building facade on the left with a ground-floor blue awning displaying ""www.castro-coffee.com"", adjacent to a red/brown ornate theater building facade featuring a prominent lighted marquee with a double zig-zag red and yellow neon border, above which is a large red ""O"" or ""D"" shaped neon sign outlined in blue, and further to the right, a multi-story dark building facade with tall rectangular windows.",549760.25,4179580.38,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9739867690950632,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0549760.32@4179568.95@10@S@37.762136@-122.435259@51314880265@@@@@@20210715@@.jpg,"Ornate classical building facade with light-colored stone and detailed relief patterns on the left, large vertical marquee sign displaying ""CASTRO"" in red/orange neon lettering and a light blue/turquoise neon border with wavy patterns and decorative scrolls, set against a dark sky.",549760.32,4179568.95,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9927244912832975,543256.96,4178906.7,,,,,,,,
